0,0
1,1
2,2
3,2
4,2
5,1
6,2
7,1
8,1
9,2
10,1
11,1
12,2
13,4
14,2
15,2
16,2
17,1
18,1
19,2
20,2
21,1
22,1
23,1
24,1
25,1
26,1
27,4
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,2
46,2
47,2
48,2
49,1
50,2
51,2
52,1
53,2
54,2
55,1
56,1
57,1
58,2
59,2
60,2
61,2
62,1
63,1
64,1
65,1
66,2
67,2
68,1
69,1
70,1
71,1
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,1
93,2
94,1
95,1
96,1
97,1
98,2
99,2
100,1
101,1
102,1
103,1
104,1
105,1
