0,0
1,3
2,1
3,3
4,2
5,2
6,1
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,1
16,3
17,1
18,1
19,2
20,1
21,1
22,1
23,1
24,1
25,2
26,2
27,1
28,1
29,1
30,1
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,1
42,1
43,2
44,1
45,3
46,3
47,1
48,1
49,1
50,2
51,2
52,3
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,3
61,3
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,3
73,3
74,3
75,3
76,2
77,2
78,2
79,2
80,2
81,2
82,3
83,3
84,1
85,2
86,2
87,2
88,1
89,1
90,3
91,3
92,2
93,1
94,2
95,2
96,2
97,2
98,2
99,2
100,1
101,1
102,1
103,1
104,1
105,1
